label,text
jav,"Alat musik tradisional apike dikenalke neng anak seko cilik. Jaman saiki, ora ono akeh wong gelem ngerungoke musik asli Indonesia, opo meneh sing gelem mainke alat musike. Carane kui awak dhewe kudu nyetel lagu sing nganggo alat-alat musik tradisonal. Anak-anak ora kudu seneng karo lagune kui. Paling ora dheweke iso ngerti asale seko ngedi lan ngerti opo jenenge lagune utowo alat musike. Sing keloro, awak dhewe iso ngenalke anak kanggo cara ngenalke bentuk fisik alat tradisional kui. Sing paling gampang kui angklung. Angklung kui luwih gampang digolek lan uga gampang dimainke. Harapane yen anak wis seneng salah siji alat musik tradisonal dhewe bakal pengen jajal sing liyane."
jav,"Maneka warna wit buah tropis ingkang multifungsi kados klapa, gedhang, lan jambu kluthuk. Wonten satunggal malih wit buah ingkang kalebet multifungsi, inggih menika kates. Wonten wilayah Jawa ingkang ngangge basa Jawa Ngapak, sebatan kangge woh kates inggih punika gandhul. Witipun kates kalebet multifungsi amargi meh sedaya bagianipun wit saged dipunmanfaataken. Godhong kaliyan kembang kates saged dimasak dados janganan. Raosipun pait, nanging eca menawi didahar sareng sekul. Batangipun saged dados lalapan. Wohipun kates werninipun oranye. Wijinipun bunder alit-alit. Woh kates paling asring didahar langsung utawi didamel jus. Beta karoten wonten woh kates sae kangge kesehatanipun soca. Pabrik -pabrik produk perawatan kulit damel masker ingkang dicaosi ekstrak kates. Vitamin C wonten kates ugi sae kangge damel rupa langkung cerah lan alus."
jav,"Yen ono anggota keluarga kui, pasti awak dhewe ngeroso sedih krungu brita kuwi. Nanging, alasan kematian sing paling medeni kui sedo mergo kacilakaan kendaraan. Kui dadi alesan sing paling medeni mergo ora ono sing iso ngiro-ngiro kapan tekone. Wong iso ngati-ati banget neng dalan nanging yen wong liyo sing sembrono, awak dhewe uga iso keno dampake. Yen misale sedo mergo lara utowo umure sampun tuwo kui awak dhewe isih iso delok rupa jenazahe sing utuh. Nanging, sing sedo mergo kacilakaan kui durung tentu jasade digowo utuh. Iso wae ono beberapa anggota tubuhe kepisah opo malah ora ketemu. Sing paling medeni, yen jenazahe kui wis ora bentuk koyo menungso meneh."
jav,"Ngomongake kuliner India ning jaman saiki kuwi angel. Kuliner India iki dadi pertemuan antara tradisi nanging uga ana babagan kebersihan sing ora dicantumake ning obrolan. Salah siji panganan India jenis iki yaiku Dhoh Kileh. Dhoh Kileh iki panganan sing rupane kaya salad. Panganan iki digawe saka irisan bawang abang sing dicampur karo daging babi. Ora mung daging, otak babi uga melu dimasak. Sing marai jorok yaiku panganan iki dicampur nganggo tangan kosong tanpa alat amarga jare ora enak. Nanging, pengolahan iki isih ora cocok kanggo wong liya lan uga bisa marai wong gilo kanthi ora gelem mangan senajan rasane jare enak.  "
jav,"Ana ing instansi kerja iku wis lumrah kanggo ngewenehi penghargaan ing karyawan utawa anggotane. Penghargaan iki awujud bentuk apresiasi kantor kanggo ngeregani karyawane sing wis duweni prestasi utawa wis ngelakoni tindakan sing apik. Penghargaan kanggo karyawan biasane didum  wulan pisan. Wujude penghargaan uga macem-macem. Saben kantor duweni kebijakan dewe. Nanging sing paling umum yaiku wujud diwenehi dhuwit. Karyawan sing wis nrima penghargaan iki mesti awake seneng lan bakal termotivasi kanggo luwih semangat nalika kerja. Mula yen ana ing panggon kerja, kudu ngelakoni utawa ngerjakna penggawean kanti apik lan ikhlas supaya hasile uga apik lan bisa muasna kabeh wong sing ana."
jav,"Mungki kowe-kowe tau kepikiran, kenopo kok akeh sekolahan sing ora duwe ekskul renang. Ayok awak dhewe bahas alasesane. Sing kesiji, sekolah ora duwe fasilitas. Ora mung kui, sekolah uga ora mungkin ngusahake gawe fasilitas kui. Ekskul renang kui fasilitas sing paling dibutuhke yaiku kolam renang. Kolam renang sing ukuran standar internasional kui ora cilik. Sekolah ora mungkin duwe lemah sak mono akeh. Opo meneh kanggo sekolah sing lokasi neng tengah kota, angel bangel nemu lemah kososng sing sak mono jembare. Yen misale lemah ono, duwit durung tento ono. Pihak sekolah uga ora mungkin nganggarke kanggo biaya kolam renang tok. Alternatife sebenere iso nganggo fasilitas kolam renang neng jobo, nanging kui podo wae. Soale, mlebu kolam renang kui uga kudu bayar tiket. Mungkin sekolah, ora mampu kanggo bayari tiket murid-muride neng kono."
jav,"Wingi pas sholat jumat khotibpe iku nerangno masalah istiqomah utowo konsisten nang sembayang ambek nang perkoro sing apik, soale teko istiqomah maeng perkoro sing dilakoni ketok hasile. Sak liyane iku khotipe yo nganjurno nag dadi wong muslim iku kudu iso istiqomah awit teko sembayange sampek perkoro liyane sing iku ancene iso dadekno perkoro sing manfaat ambek apik. Soale nag ora istiqomah wong iku maeng ora bakal ngerti penggawean utowo perkoro sing dilakoni bakal nguwei hasil sing dikarepno mergane ora istiqomah. Mangkane nag pengen oleh hasil teko usahamu kudu istiqoamah ambek ora oleh nyerah. Dadi istiqomaho ben iso oleh hasil sing apik."
jav,"Kepedulian marang rakyat kuwi bisa dibangun saka rasa iba marang wong cilik. Wong cilik sing dimaksud yaiku wong mlarat lan uga wong sing nduweni standar ekonomi sing rendah saka profesi kaya buruh, tani, lan uga pedagang cilik. Wong sing nduweni kepedulian iki sing diarani sosialis. Ora mung melasake nanging uga melu berjuang marang nasib buruh lan wong cilik iki. Amarga kuwi, awak dhewe kudu melu mbelani apa sing dadi keluhan saka masyarakat kalebu urusan ekonomi lan penggawean. Senajan kabeh iki wis ana jatahe, anane sosialis iki uga kanggo ngeluruske apa sing salah lan uga mbenerake aturan pemerintah sing wis sesuai karo masyarakat."
jav,"Pas jaman isih dadi model, Prita kuwi mesti ngerasa ora percaya diri amarga bentuk rambute sing jarang ana. Prita nduweni rambut sing keriting ngembang amarga dekne isih ana keturunan Papua. Nanging, senajan apik, Prita ngerasa yen dekne bedha karo kanca-kancane sing pakulitane kuning langsat, rambute dawa, lan uga lurus senajan saka dhuwure, prita ya ora kalah dhuwur. Prita melu lomba kuwi ya kurang yakin karo awake dhewe. Banjur Prita tetep melu amarga oleh semangat saka mentor sing ngajar model. Malah Prita oleh juara siji amarga Prita kuwi unik lan bedha saka liyane. Prita uga polahe wis kaya model profesional kamangka juri padha seneng. "
jav,"Akeh-ekehe wong iku mesti jember ambek sing jenenge jeding endut. Nah jeding sing endut iku maeng iso ae marakno wong sing ora kulino ambek jeding sing kene maeng iku maleh jijik nag delok iku maeng. Yo ancene ora kabeh wong sing delok iku maeng mesti jijik. Tapi roto-roto wong sing delok iku ngeroso koyok ngunuku maeng. Nah nag wes kadung delok utowo masi perkoro iku maeng yo palang nang mireh wae ben ora sampek masih perkoro sing luwih jemberi teko sing kemproh iku maeng, koyok contohne coro ambek kewan sing biasane ono nang jeding. Nah nag wes koyok ngunuku yo tambah ora karoan jemberi. Mangkane nag wes ketok nyawang yo nang ditinggal wae."
jav,"Dodolan klambi ning pasar kuwi pancen angel kanggo Anggi amarga dekne uga ora oleh pelanggan sing tetap. Dhuwit modal iki terus-terusan entek amarga kudu mbayar sewane toko lan mbayar karyawan. Amarga akeh rugi, Anggi nutup tokone. Ben ora tambah rugi, Anggi sinau carane dodolan saka sosial media. Jebule, tokone Anggi iki malah rame ning sosial media lan dekne nduwe langganan sing gelem melu ngedol dagangane. Kamangka wis kadung kepenak dodol ning omah, Anggi saiki ora buka lapak ning pasar maneh. Dekne ngundang kanca-kanca sing kerja bareng lan saiki mbangun toko online  kanthi tokone saiki rame lan mulai ngadek maneh senajan wis tau rugi. "
jav,"Ulan wingi aku seneng pol soale menang undian sing diadakno karo kampus. Undian iku hadiahe sangare pol soale kanggo mahasiswa sing menangno undian iku iso gratis ora atek bayar semester akehe  semester. Mangkane pas aku menang langsung senenge pol soale ora kabeh wong oleh undian sing tepak hadiah iku. Yo ancene ono sing oleh undian, tapi hadiah'e sing bedo-bedo. Ono sing oleh sepeda, ono sing oleh tas, ono sing oleh laptop ambek liyan-liyane. Undian iku maeng asline kanggo ngeramekno ulang tahun kampus sing ke  ambek meringati hari pendidikan nasional sing diadakno ambek kementerian pendidikan mangkane ramene megilan ambek hadiahe gede-gede. "
jav,"Panggon wisata sing rame kuwi uga ora bisa adoh saka perbuatan kriminal kaya wong sing seneng ditutake lan moro dilecehake utawa dirampok. Salah siji panggonan sing rawan ana penguntit iki ning Jepang. Ning Jepang, akeh wisatawan manca negara sing ditutake karo warga lokal kanggo njaluk dhuwit utawa nyolong, utamane wisatawan sing nduwe tampilan sing mencolok lan nggawe barang mewah. Kabeh wisatawan kuwi ya mlaku dhewean lan kurang waspada. Amarga kuwi, akeh wisatawan sing macak dadi rombongan liyane ben bisa adoh saka penguntit. Wisatawan lokal uga ngerti lan melu ngelindungi. Kamangka, amarga kemungkinan iki ana ning Indonesia, awak dhewe kudu uga melu njaga keamanan wisatawan."
jav,"Dino iki dadi dino sing rodok gak biasa. Dadi pas wayahe pelajaran PKN, moro guruku iku ngajak bahas tentang isi UUD, guduk njelasno materi pelajaran sing kudune onok nang buku paket. Guruku ngongkon buka hp ne awak dewe gawe nggolek UUD bab III, dan ngongkon awak dewe gawe moco iku kabeh. Dadakno iku tentang kekuasaan pemerintah. Tak kiro bab iku bakal endek ya, dadakno duowo. Pasal sing onok nang bab iku onok akeh. Aku gak kuat gawe moco iku soale isine abot pol, dadi aku mek moco bagian awale tok. Sing tak woco iku mek bagian tugase Presiden karo Wakil Presiden iku tok."
jav,"Korea Selatan ora mung misuwur karo dramane sing apik banget. Buah stroberi uga misuwur banget ana ing kono. Macem-maceme buah stroberi yaiku ana stroberi seolhyang, stroberi maehyang, stroberi king's berry, stroberi santa, lan stroberi sancheong. Stroberi ing Korea Selatan iki luegi banget apa maneh pas wektu panen. Warnae sing abang mbranang lan wujude sing gede banget dadekake buah iki dadi buah sing paling digoleki ana ing Korea. Nanging regane stroberi ana ing Korea iki kalebu larang yen dibandingake karo stroberi ing Indonesia. Sak pak sing isine kadang - iku bisa didol kurang luwih  ewu. Larange regane stroberi iki uga ana pengaruhe karo lahan kusus sing digawe kanggo nandur stroberi iki."
jav,"Tangga kuwi pancen ora ana ning sampurna, apa maneh yen sing ana ning jero kampung utawa gang cilik. Sumber daya menungsane ora bisa dipadhakake karo wong sing ana ning kutha. Wong kampung kuwi rasa penasarane dhuwur lan sering nakoni babagan ora penting, nanging luwih perhatian lan uga luwih gayeng. Yen nduwe gawe utawa acara gedhe, mesti ngewangi masak lan dadi wong sing paling tanggep yen ana permasalahan ning lingkungan, apa maneh yen duwe tangga perangkat RT. Nanging wong sing ana ning kutha uga ora mesti cuek, nanging biyasane luwih sibuk amarga akeh kerja lan ngandelake informasi saka HP lan grup. "
jav,"Rasane ketinggalan moda tranportasi umum kui ora penak banget. Yen kui mergo kesalahan awak dhewe, rasa deg-degan kui pas awak dhewe neng stasiun utowo bandara kui ora ilang-ilang selama perjalanan mrono. Ben awak dhewe ora ngerasake kui, ono sing kudu digateke sak durunge awak dhewe mangkat neng bandara utowo stasiun kui. Sing kesiji, sedino sak durunge mangkat awak dhewe wis cepak-cepak disik. Ora pas  jam utowo  jam sang durunge mangkat lagi disiapke opo sing ameh digowo. Sing keloro, awak dhewe duwe estimasi perjalanan seko omah neng panggong kui. Paling ora awak dhewe tekan kono kui  jam sak durunge neng bandara lan  menit sak durunge neng stasiun. Dadi misale, sepure mangkat jam  wengi. Paling ora awak dhewe wis tekan kono jam setengah  wengi. Perjalanan seko omah neng stasiun kui  menit misale, dadi awak dhewe kudune mangkat seko omah jam  wengi."
jav,"Pelajaran sing tak senengi disik kui pelajaran sejarah. Aku seneng pelajaran iki ket SMP tekan SMA. Senadyan, aku ora dong-dong banget pas guruku mulang, aku seneng ngerungoke guru kui ngomong perkoro-perkoro kedadean penting neng jaman biyen. Aku ngeroso koyo didongengi meneh koyo pas aku cilik. Alesan liya sing marake aku seneng karo pelajaran iki kui aku dadi koyo dijak balik neng jaman biyen. Pas guruku mulang kui, aku koyo urip neng jaman biyen. Aku uga seneng pelajaran iki mergo paklik-paklikku kui yen aku rungoke kerep ngobrolke perkoro sejarah, seko sejarah neng Indonesia tekan donyo. Aku ngeroso sak wise entuk pelajaran sejarah kui aku iso luwih gatuk meneh yen ngobrol karo paklik-paklikku."
jav,"Wong-wong liberal garis keras iku mulai sering ngajaki wong liyo gawe ngetuti jejak e dee. Dan iku mulai akeh diterimo ambek uwong sing imane lemah. Pikire, urip mek pisan, mending dilakoni ae opo sing dipingini timbang getun. Padahal nek nang Islam, koyok ngono iku gak isok dilosno ngono ae. Awak dewe tetep kudu nduwe batesan, gak oleh los ngono ae. Nek misal awakmu nduwe konco sing ngajaki gawe melu aliran liberal, iki carane gawe nolak. Siji, tolak dengan alus. Loro, terang terangan ae nek awakmu iku golongan konservatif. Telu, nek tetep ngeyel, usiren sekalian. Wong jarene liberalisme iku bebas kate ngelakoni opo ae, berarti kudune awak dewe isok bebas kate percoyo ambek keyakinane awak dewe lah."
jav,"Tahun , aku plesiran karo keluargaku neng Ciwidey, Jawa Barat. Awak dhewe bareng-bareng numpak mobil menyang panggon wisatane. Awak dhewe wong , aku, ibuku, adiku, budheku, pakdeku, lan  sepupuku, nyewo salah siji penginepan sing ono neng Ciwidey. Neng daerah kui adem banget. Aku ora kuat tekan aku ora iso turu. Tangi turune howone makin adhem. Aku lan kaluargaku metu seko penginepan. Bejone neng ngarepan ono sing dodol gandos, kue seko tepung beras sing ono campuran kelopone. Gandos kui cemilan senenganku. Biasane dicocol nganggo gulo ben luwih mantep. Mangan cemilan kui paling pas neng howo sing adem ngeneki. Opo meneh dipangane barengan karo ngombe kopi anget utowo teh anget."
jav,"Wulan iki kelebu wayah e riyoyo nyepi aku karo keluarga ku kudu siap siap nyepakne barang-barang sing dinggo gawe nyepi ne. amarga yen wes nyepi iki wong wong bali khusus e wong hindu ora oleh rame-rame. nyepi iki swasana ne kudu sepi ora oleh onok suoro rame-rame, ora oleh nandi nandi . ora oleh metu omah opo maneh lungo-lungo ning jobo kuto. wong hindu kudu meneng onok jero omah ket serngenge muncul sampek engkok yen serngengene ilang. nak jero omah iki ora oleh nggawe lampu dadine peteng dedet. ora oleh nyumet geni . ora oleh nyumet lagu , radio, lan ora oleh nyetel tv. wes pokok e kudu sepi pol gak oleh onok suoro gak oleh onok serngenge. aku yo ora oleh mangan wong hindu kudu poso sedino muput."
jav,"Keragaman nang Indonesia iku kudune isok memperkaya kebudayaan nasional ambek memperluas wawasan. Sayange, wong Indonesia iki sek nganggep ras e dewe iku luwe superior teko sing liyane sing marakno muncul istilah rasisme. Ndelok fisik seng bedo sitik teko awake dewe, pasti roto-roto wes podo rasis dang ngenyek wong iku. Onok cara cek rasisme iki isok dicegah. Siji, ngembangno wawasan ambek kompetensi personal karo sosial. Loro, ngembangno kesadaran ambek sensitifitas bermasyarakat. Telu, nrimo perbedaan. Papat, ningkatno integritas sosial kelompok. Limo, ningkatno kesamaan kesempatan. Enem, ngekeki fasilitas perubahan-perubahan kebijakan sing ngakomodir kabeh kelompok. Enem cara pencegahan iku kudu dilakoni nang seluruh daerah ndek Indonesia."
jav,"Jaman saiki ancene kebebasane wong kanggo nyolurno opo sing dipikirno nang endase iku ora karoan bebase. Tapi ono ae sing saking bebase sampek kenemenen oleh bebasno roso sing nang ono awake sampek ora ono sing batesi koyk opo sing dipikirno wong liberal. Nah sing jenenge liberal iku maeng ancene kebebasan kanggo kabeh uwong tanpo delok wongiku maeng duwe status opo, mboh iku sugeh utowo ora sugeh pokoke kebabasan iku maeng sing paling diutamakno nang negoro iku maeng. Tapi masio iku duwe kebebasan sing ora karoan bebase tapi isek tetep duwe aturan sing ancene disepakati bareng-bareng kanggo jogo kebebasane maeng ben ora sampek ganggu kebebasane wong liyo."
jav,"Rafting utowo arung jeram iku wes terkenal pol ndek kalangan masyarakat. Akeh pol wong-wong sing nganggep olahraga iku ekstrem pol. Tapi awakmu tau krungu gak istilah body rafting? Dadi iku meh podo ambek arung jeram, cuma gak atek perahu ngelaino awak dewe ngambang nang sungai e langsung dan njarno arus sungai nggowo awak dewe sampe nang ndi. Engkok awak dewe garek nganggo pengaman ambek pelampung khusus, terus awak dewe ngambang nang sungai. Mbasio koyoke medeni, tapi iku asyik pol lho rek. Soale awak dewe dadi isok ngerasakno seger e banyu sungai iku mau. Engkok bakal onok wahaye sisan awak dewe isok ndelok keindahan alam laut sing uapik pol. Dadi gawe awakmu sing durung tau nyoba, cobaen rek, gak bakal nyesel awakmu."
jav,"Yen ning kampung sebelah Desa Jambe, ana simbah sing uga dadi tokoh adat lan kondhang amarga ngopeni sanggar jathilan. Asmane Mbah Ruci. Mbah Ruci iki turunan keloro saka keluwargane sing ngopeni sanggar jathilan ning Desa Rejo. Bedha karo Mbah Pomo sing wis ora aktif ndalang, Mbah Ruci iki isih melu pentas jathilan senajan mung nonton utawa melu ning ritual suwukan sak durunge para pemain iki ndadi utawa kesurupan. Mbah Ruci seneng banget yen ana bocah enom sing teka lan melu sinau babagan jathilan, salah sawijine aku. Mbah Ruci ngewangi aku ngerampungke skripsi amarga Mbah Ruci gelem dadi narasumber babagan kesenian iki. "
jav,"Minggu wingi pas dolan ambek koncoku nang tawangmangu. Aku mampir sisan nang panggonan wisata sing jenenge air terjun grojokan sewu. Polahe pengen weru ambek ora tau dolan nang daerah kono. Akhiri aku jajal mlebu ambek bayar tike  ewu sak parkire. Pas mlebu panggonane lumayan apik. Wit-witan pinus sing duwur-duwur ngumeti dalan. Mari ngunu pas atene tutuk air terjune tibak'e uwakeh bedes-bedes pating petingkrik nag uwit-uwit. Koncoku wedine pol, soale hp-ne tau disaut ambek bedes pas dolan nag bonbin biyen. Mari ngunu pas tutuk ponggonane air terjun-ne. Tibak'e uwapik tenan panggonane, air terjune ora ngecewakno lah. Soale banyune yo gede ora banyu got sing milih teko duwur. Terus nag kono yo ono pengawase, jagani nag pengunjung diganggu karo bedes-bedese. "
jav,"Jenenge perasaan e menungso iku kan gak onok sing isok ngatur. Menungso iku isok seneng ambek sopo ae, termasuk nang sesama jenise sisan. Koyok ngono iku onok sing ancene ket lahir wes koyok ngono. Kasus sing koyok ngono iku marakno wong iku mau gak bakalan isok seneng ambek lawan jenise. Kate dipeksokno berhubungan ambek lawan jenise, sing onok malah hubungan iku mau gak awet. Kasus-kasus koyok ngono iku sing marakno aku gak isok berkomentar opo-opo. Soale aku yo paham nek perasaan iku gak isok dipaksakno, tapi ndek satu sisi aku eroh nek koyok ngono iku salah. Dadi nek ditakoni aku dukung ta gak, aku gak gelem berkomentar opo-opo."
jav,"Onok tipe uwong sing nduwe sifat sumbu pendek, alias disumut titik tok wes nyaut dan langsung nyeneni wong sing nggoroi dee. Cara dee nyeneni iku sambil ngomel-ngomel. Biasane, wong koyok ngono iku bakal lego nek ngomel-ngomele wes puas. Istilahe ngono ngelampiasno emosine nang marah, terus bakal mari. Sakjane sing koyok ngono iku plus minus sih. Plus e iku, wong sing marah iku isok ngguwak energi negatif iku dadi awak keroso enteng dan luwe lego. Minus e, kadang omelane dee iku isok ngelarakno atine wong liyo saking ngawure omongan sing dilontarno. Teko kono, kadang muncul cikal bakal permusuhan antara wong sing marah-marah mau karo korbane."
jav,"Pas ketemu barang sing wis digoleki ket suwe, awak dhewe ngeroso seneng banget. Ana roso lego neng dodo mergo awak dhewe ora sido kelangan barang sing berharga. Nangin yen misale barange kui tetep ora ketemu, awak dhewe tetep kudu seneng, mungkin bosone sing paling pas kui legowo. Soale, barang kui dudu gone awak dhewe, sendyan barang kui dituku nganggo duwit lang keringet awak dhewe. Kabeh barang sing awak dhewe kui titip saking Tuhan Sing Kuasa. Yen Tuhan pengen kui jipuk kui balik, awak dhewe kudu iklas. Awak dhewe uga percoyo, Tuhan kui ngerti sing paling apik kanggo awak dhewe. Misale, ono barang kesayangan dhewe sing dijupuk, awak dhewe kudu percoyo yen barang kui bakal diganti karo sing luwih apik marang Gusti Allah."
jav,"Ibune Risma ngerasa arep semaput pas Risma ngomong yen dekne tetep dipeksa kanggo rabi lan duwe anak, dekne bakal mesisan ora rabi. Dekne ngerti yen rabi kuwi dadi kewajiban ning agama. Nanging kabeh kuwi ora bisa dipeksa lan Risma njaluk wektu kanggo mbangun karir lan uga nggolek dhuwit. Nanging wong tuwane luwih seneng yen Risma rabi. Banjur Risma ngancem, yen tetep dikongkon rabi, luwih becik Risa ora rabi wae. Malah ibune susah amarga kabeh kuwi marai kuciwa. Amarga kuwi, kanthi saiki, Risma wis ora kuatir karo jodho lan luwih seneng ngelakoni apa sing disenengi kaya mlaku-mlaku, wisata kuliner, lan uga nyelengi kanggo mbangun bisnis."
jav,"Nabi Nuh AS iki dadi salah siji nabi sing melbu nang golongan ulul azmi sing nduwe arti ketegaran. Pas berdakwah, Nabi Nuh AS iki ditolak ambek sopo ae, termasuk bojo ambek anake. Tapi mbasio ngono, Nabi Nuh AS iki gak nyerah dan tetep berdakwah nang kaume gawe melu nang dalan sing lurus. Fenomena kisah Nabi Nuh AS iki isok didelok nang kehidupan masyarakat sekitar. Contoh sing paling akeh iku guru agama sing ngajarno tentang ajaran-ajaran islam, dadakno nduwe anak wedok sing gak kudungan. Akeh uwong sing ngejek nang guru iku gawe ajari anake disik baru ngajar nang sekolah. Tapi isok ae guru iku mau wes ngajari anake tapi anake tetep gak gelem nurut. Mirip ambek anake Nabi Nuh AS sing gak gelem nurut ambek ajarane bapake dan berakhir petaka. Dadi gawe awakmu sing ndelok situasi sing koyok ngono, ojok asal ngenilai disik yo rek."
jav,"Minggu wingi aku bingung ate jumatan nang endi soale pas iku aku dolan nang perpus terus nag balik muleh yo kadoan. Akhire aku mampir nang masjid sing pinggire sekolaha. Masjide apik lumayan gede, teus resike megilan. Mari ngunu pas khotbah juma'at dimulai kabeh doh podo teko terus langsung ngeringekno isine khutbah maeng. Khutbah iku maeng pas bahas masalah keragaman budaya sing sakjane gejogo ben ora dadikno pecahe negoro. Akehe geger nang negara saiki polahe akeh wong sing ora ngregani budaya sing wes ono utowo sing diperjuangno karo ulama biyen. Padal biyen islam mlebu negoro iku yo polahae budaya iku maeng diopeni akhire islam nang negoro iki ketrimo apik."
jav,"Sing garai omah iku ono sejarahe yoiku perkoro sing paling garai wong sing manggoni iku iling ambek alasan utowo perkoro sing marakno onone omah sing dipanggoni. Alasan ambek cerita sing ono nang omah sing dipanggoni iku ancene garai wong sing manggon iku ora iso lali contohne asal awitane omah iku ngadek ambek dibangun, terus usaha sing dadekno omha iku ono sampek pirang-pirang keturunan, mari ngunu yo ono ambek cerito uripe wong-wong sing paling disenenge nang omah iku sing akhire dadekno wong sing isek ono nang omah iku tetep seneng ambek omah iku. Mangkane omah sing sejarah ora mergo opo-opo, tapi mergo cerito asal usule sing marakno wong sing nang kono iku tetep seneng. "
jav,"Ngatasi rem blong ning mobil utawa motor bebek sing isih ana sistem gigi paling gampang. Nanging kanggo motor matic, kuwi rada angel lan marai gugup uga panik amarga mbutuhake perilaku sing bedha. Yen tinemu kasus rem blong ning motor matic, sing perlu dilakoni yaiku ngeculake gas lan ngedukake kecepetan alon-alon amarga mbutuhake wektu kanggo visikositas oli ben bisa mbalik normal maneh lan ora ngerusak mesin. Yen wis bisa rada stabil, rem ngarep uga mburi bisa digawe bebarengan. Motor sing ana ning kondisi ngene iki, aja digawa ngebut dhisik amarga bisa marai tambah rusak lan bisa ngentekake biaya kanggo ndandani mesin."
jav,"Ngilangi rayap ning omah kuwi gampang nanging uga angel. Kanggo wong sing gampang jijikan, rayap iki bisa diilangi kanggo nyemprot obat anti rayap, nanging rayap kuwi uga cepet mbalik maneh. Solusine yaiku barang sing ngandung rayap iki kudu disisihke lan dipepe ning panggonan sing panas ben rayape padha metu. Banjur yen wis metu, rayap kuwi disemprot obat rayap. Yen ratune durung metu, berarti rayap iki isih duwe kemungkinan kanggo manak maneh. Dicek menawa ratune isih urip amarga kuwi kunci sing kudu dipateni. Banjur yen rayap sifate wis ngerusak, barang sing ana rayape kuwi kudu dibong ben rayap ora mbalik maneh. "
jav,"Operasi amandel iku prosedur bedah sing tujuane gawe ngangkat amandel. Amandel dewe iku rong kelenjar cilik sing masing-masing onok nang kiwo tengen bagian tenggorokan. Amandel nduwe fungsi gawe nyegah infeksi, mbasio kadang kelenjar iki isok terinfeksi sisan. Amandel sing terinfeksi dan sampe ngeradang dan bengkak iku kudu diangkat. Sak liyane radang amandel, operasi amandel iku isok dilakoni gawe ngatasi akeh kondisi. Siji, pendarahan nang amandel. Loro, mambu cangkem mergo amandel sing gak ndang waras. Telu, abses peritonsil. Papat, batu amandel sing nemen terus sering kumat kumatan. Limo, amandel sing tambah bengkak dan dicurigai dadi bibit kanker. Terakhir, pembengkakak amandel sing marakno angel gawe ngeleg."
jav,"Partai kuwi identik diusung karo daerah-daerah lan uga agama. Mayoritas, partai sing diusung agama kuwi partai sing aliran agamane Islam. Nanging, ning Indonesia iki uga ana partai sing anggotane saka agama Kristen. Partai iki yaiku Partai Kristen Nasional Indonesia. Partai iki dibentuk tanggal  Mei . Partai iki wilayah pemilihane ana ning Indonesia Timur sing mayoritas wargane Kristen lan uga Katolik. Warga Kristen iki mbentuk partai sing migunani kanggo masyarakat, utamane ning bidang sosial lan penelitian masyarakat. Kamangka, logo partai iki yaiku wit cemara lan uga lambang salib werna abang. Sajane, partai iki bentukan anyar saka partai kristen generasi pertama sing dibentuk  sak rampunge kemerdekaan. "
jav,"Musik kuwi salah sijine kegiyatan sing dipilih kanggo wong ngisi waktu luang. Macem-macem aktivitas sing ana hubungane karo musik, salah sijine yaiku ngerungokake musik lewat kaset pita. Kebiyasaan iki wis ora akeh sing ngelakoni amarga dianggep kuna. Nanging ya ana komunitas sing isih tetep mbahas kegiyatan iki amarga bisa dadi cara apresiasi musisi. Hobi iki maune ilang kegeser karo walkman lan piranti kanggo ngerungokake alat musik sing luwih canggih. Nanging kepiye wae, kaset pita iki nduwe penggemar saka bocah enom sing seneng budhaya klasik. Koleksi kaset sing biyen kayane murah, saiki malah dadi larang amarga mbalik maneh dadi tren sing mbangkitake semangat musik generasi enom."
jav,"Nag pas nang kota Pahlawan aku biasane dolan nang omahe koncoku, Nah kota iki asline duwe cerito sing dowone megilan awit teko asal-usule sampek perjuangan kanggo merdekakno negoro iki teko penjajahan wong Londo ambek Jepang. Nah sejarah asline kota iki maeng iku asline dijipek teko jenenge kewan sing senengane gelot sampek akhire mati nang panggonan iku, nah gelote iku maeng polahe oyokan wilayah sing akhire dadekno nyowone maeng ilang. Nah cerita iki maeng wes terkenal nang endi-endi mergo karo pemerintah ancene digawe lambang kota iku sing akhire wong-wong kono jelas ngerti sejarahe kota iku boh iku sengojo utowo gak sengojo. Mesti pengen ngerti arti lambang iku maeng. "
jav,"Penggawean sing dijupuk karo wong kuwi pancen ora penak lan kadhang marai mangkel. Babagan iki bisa dadi salah siji alesan kenapa akeh para bos ning kantor murka yen ana pegawene sing kurang koordinasi babagan pembagian kerja. Kanggo para karyawan, tumpang lan tindihe gaweyan iki bisa marai gelut lan bisa marai iri uga prasangka yen ana tujuan sing ala, misal kanggo golek perhatian uga banjur marai elek marang gaweyan wong liya. Wong sing kaya ngene, luwih becik ora usah digawe mumet. Kamangka, ayo awak dhewe kerja sing temenanan lan uga dadi karyawan sing jujur lan ora seneng golek perhatian nggarap gaweyan wong sing wis dibagi kuwi. "
